9.852117348777662542e-01,-5.809452546235756021e-01,6.603710421856640034e-01
2.206995118241708909e+00,9.096497052716457921e-01,9.814351164371752922e-01
-1.127130937317883053e+00,9.666336845378193932e-01,-1.330618066903483721e+00
-2.064118186501560925e-01,9.504211307793977159e-01,-2.301729064011444503e+00
-2.778629899587808261e+00,-2.142659894633588691e-01,1.067898576516254305e+00
-1.658409488465169224e+00,9.984787282218318127e-01,-1.015955265162813204e+00
-4.554839766679560920e-01,9.173910570290106925e-01,2.354331322681601169e+00
-2.492604141638142590e+00,7.742018003813089244e-01,8.481105566077012936e-01
-1.851818527220107091e+00,-9.913135554767874558e-01,2.489713391215158389e-01
5.884028053105528899e-01,8.735744706996851905e-01,1.394233759916369886e+00
-2.658215737120680267e+00,6.826864303079203111e-01,-6.250393372147758919e-01
1.752341004387402978e-01,4.397077102394309489e-01,1.087835658958976603e+00
9.918458346744069010e-01,9.911399888509941913e-01,1.888165494778708098e+00
-1.492435429859303664e+00,9.216277580317774332e-01,1.864279786964018859e+00
1.153242234022296420e-01,-7.675791103649775016e-01,2.638435048296048357e+00
2.631192844406812004e+00,-3.510656125628633939e-01,-1.303449499169488046e+00
-6.976374790927627467e-01,-1.763709743985630851e-01,2.901635796823469171e+00
2.900517948463682050e+00,3.178400500712832422e-01,-5.277790454693812583e-01
-9.023639429384959498e-02,6.622176526219747394e-02,9.981244170974947760e-01
1.446565588728203178e+00,9.027293236989558656e-01,6.096653491201814434e-01
-2.273175810911087502e-01,1.040358119321404679e-01,-2.985933266861882540e+00
2.222169064175723907e+00,-3.871487793529440613e-01,1.897405992880737413e+00
1.015970950745923806e+00,-1.852242717805170635e-01,5.205666034416008697e-02
-1.822816330369817717e+00,-6.023766980506100044e-01,2.123047510224485457e+00
-1.503937901748639616e+00,8.497670093410718550e-01,2.030935895482587128e+00
-2.100238613211798722e+00,9.869597333031797648e-01,-5.087018930900607527e-01
-3.774079404692862877e-02,-9.606237866539893977e-01,-2.277539694533741610e+00
-2.366685817444858397e+00,1.521880380129892463e-01,-1.824566598492444625e+00
-1.303892701934920684e+00,9.696419560216211486e-02,2.696592896197339329e+00
-2.754291421977315579e+00,-3.904785796958216704e-01,-9.715211239667098653e-01
2.311044099811757402e+00,-6.245283341450241082e-02,1.909807968948884271e+00
2.357753962952118254e+00,-6.373981281685419109e-01,-1.454942755852905778e+00
6.379783194585418871e-01,2.239172809892084615e-01,-2.905387637803881873e+00
-3.758273032880256048e-01,7.162018822806387464e-01,-2.671587794722379172e+00
9.123615377124844050e-01,5.109193618898613121e-01,2.710179404816289050e+00
2.260609687791747202e+00,-9.599666379504855351e-01,-2.975992755353059627e-01
2.049943470849640903e+00,8.860899859819082458e-01,1.366246434408322719e+00
-2.951502331390636336e+00,-2.798038624832275834e-01,-2.248833619447197507e-01
1.996333629087554851e+00,9.031372840269281943e-02,2.233864125587737171e+00
2.097953533228714473e+00,2.808249006776513124e-01,-2.087765414226076199e+00
1.244592944581261573e+00,-8.399013830754331611e-01,7.580223642498725711e-01
9.853097999549444985e-01,9.425529519841986392e-01,2.115888856595332879e+00
-1.307526725531868106e+00,9.075487371689889837e-01,8.870975546929423805e-01
2.282708640849519632e+00,-9.440709799561392002e-01,-4.657686638167257698e-01
1.564675568373737446e+00,-5.962257075465589307e-02,-2.557561237422454781e+00
-8.872946639203760366e-01,-3.299563933116320125e-02,4.623824007931890412e-01
-1.678992169922431943e+00,6.804235952828309453e-02,2.483361685908022309e+00
4.213898491585204575e-01,-7.368219836711110693e-01,-1.255060456634090160e+00
9.955358470330667731e-02,5.422098075794479222e-01,-2.838497867732877822e+00
2.144803327144057192e+00,6.709978471977827708e-01,1.707459447479797943e+00
-2.728769228639631006e+00,5.042028521722055068e-01,-8.682965969812698193e-01
-2.587524537800657831e-01,-3.254115774465707878e-01,2.934185470019596842e+00
-7.784689339381289930e-01,-9.854883250783269544e-01,-2.025283131989463747e+00
1.840371730441946685e+00,6.791140415288920984e-01,2.021872182608934754e+00
2.103149989300198808e+00,-2.354454597721720444e-01,-2.099732318824752308e+00
1.341284097295636801e+00,-4.418909583883464526e-02,2.682367803533452388e+00
2.903677077879949664e+00,2.816833316807860754e-01,-5.721395216769121772e-01
5.379493977347653555e-01,9.253660528021350196e-01,-2.317457038562725558e+00
-2.584788340730562184e-01,-1.601890450831741919e-01,2.975881983097666161e+00
-1.338859174500772298e+00,8.530238408091097568e-01,2.137122883222578373e+00
-2.171396758574072550e+00,-4.102055214893598478e-01,1.940293787395678260e+00
4.938648877142297611e-01,-8.499080178146105613e-01,-2.478200586523719107e+00
-1.023790195627977573e+00,-2.112980326801473449e-02,-2.819665606040588468e+00
-1.032571275796601684e+00,-8.814044348198161183e-01,-1.125821142422042342e+00
-8.326333707520064964e-01,-8.008846128715805257e-01,-2.461824589900282856e+00
1.669223683274705161e+00,-9.586645196342304942e-01,3.956000038856549716e-01
-6.095999299063097343e-01,3.828290029163766706e-01,8.868782288867305130e-01
-8.261071745445850434e-01,-7.609618371401329906e-01,2.516678482802042094e+00
9.460244158852416652e-01,9.980837608509423031e-01,1.832041486178889844e+00
4.555600227555520743e-01,-6.039896441606019684e-01,-2.759643134916110352e+00
2.590564268320874497e+00,2.539723711686413532e-01,1.446831262042129307e+00
-9.309013842426713259e-01,-2.146969628191227816e-02,-3.659011709935779399e-01
-2.048101937932458760e+00,4.914092782707827900e-01,2.011842551082717367e+00
2.322051102243062548e+00,9.165552451664588096e-01,6.063312062594812257e-01
2.973206603152933170e+00,2.284520238809643333e-01,-4.552862240600345778e-02
-2.145171647118398472e-01,3.244382983204757154e-01,-1.032034268196721616e+00
2.690422272686586513e+00,1.257770423603626897e-01,-1.309214370423902762e+00
-1.521838490463865101e+00,-9.024111517595269083e-01,3.823058827904334822e-01
2.635077495114447999e+00,7.184773342518204764e-01,-5.677661520528368699e-01
2.296399524108283074e+00,5.968088713735262285e-01,1.606207372192700378e+00
-4.411210768567694895e-01,4.830401570434857961e-01,-2.841562457449578361e+00
